"Plot Title: site10kmWY2026"
"#","Date Time, GMT-06:00","Wind Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Gust Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Wind Direction, ø (LGR S/N: 21623137, SEN S/N: 21534753)","Temp, °C (LGR S/N: 21623137, SEN S/N: 21549914)","RH, % (LGR S/N: 21623137, SEN S/N: 21549914)","Pressure, mbar (LGR S/N: 21623137, SEN S/N: 21569223)","DewPt, °C (LGR S/N: 21623137, SEN S/N: 21549914)"
292,10/31/25 12:30:53 PM,1.34,2.67,116.5,9.874,54.217,1069.350,1.069
293,10/31/25 12:40:53 PM,1.00,2.34,85.6,10.754,51.725,1069.350,1.233
294,10/31/25 12:50:53 PM,1.00,2.67,91.3,11.054,50.071,1069.350,1.058
295,10/31/25 01:00:53 PM,1.34,2.67,129.2,11.381,49.209,1069.350,1.119
296,10/31/25 01:10:53 PM,1.00,2.34,106.7,11.711,48.769,1069.350,1.297
297,10/31/25 01:20:53 PM,1.00,2.67,110.9,12.180,46.954,1069.350,1.200
298,10/31/25 01:30:53 PM,0.67,2.00,155.8,12.062,45.945,1069.350,0.791
299,10/31/25 01:40:53 PM,1.00,2.00,244.3,11.898,45.687,1069.350,0.563
300,10/31/25 01:50:53 PM,0.67,2.00,307.5,13.019,44.707,1069.350,1.284
301,10/31/25 02:00:53 PM,1.00,2.34,150.2,12.968,44.862,1069.350,1.286
302,10/31/25 02:10:53 PM,0.67,2.00,133.4,13.968,43.317,1069.350,1.705
303,10/31/25 02:20:53 PM,1.34,2.67,182.5,13.799,43.746,1069.350,1.690
304,10/31/25 02:30:53 PM,0.67,2.00,249.9,14.499,41.343,1069.350,1.534
305,10/31/25 02:40:53 PM,1.34,3.01,231.6,14.714,38.294,1069.350,0.663
306,10/31/25 02:50:53 PM,1.34,3.67,244.3,14.845,36.040,1069.350,-0.057
307,10/31/25 03:00:53 PM,1.67,3.67,233.1,14.751,35.061,1069.350,-0.519
308,10/31/25 03:10:53 PM,1.67,4.01,241.5,15.014,35.393,1069.350,-0.157
309,10/31/25 03:20:53 PM,2.00,4.01,262.5,15.118,37.255,1069.350,0.643
310,10/31/25 03:30:53 PM,2.00,3.67,254.1,14.692,38.701,1069.350,0.790
311,10/31/25 03:40:53 PM,2.00,3.67,276.6,14.668,38.381,1069.350,0.653
312,10/31/25 03:50:53 PM,2.00,3.34,268.1,14.695,36.992,1069.350,0.168
313,10/31/25 04:00:53 PM,2.00,3.34,268.1,14.893,35.625,1069.350,-0.174
314,10/31/25 04:10:53 PM,2.34,3.67,252.7,14.429,36.167,1069.350,-0.378
315,10/31/25 04:20:53 PM,2.34,4.01,262.5,14.384,35.161,1069.350,-0.804
316,10/31/25 04:30:53 PM,2.67,4.34,263.9,14.121,35.071,1069.350,-1.072
317,10/31/25 04:40:53 PM,2.00,3.67,275.2,13.657,35.840,1069.350,-1.187
318,10/31/25 04:50:53 PM,2.34,3.67,289.2,13.247,36.039,1069.350,-1.475
319,10/31/25 05:00:53 PM,2.34,4.01,289.2,12.896,38.871,1069.350,-0.757
320,10/31/25 05:10:53 PM,2.34,3.67,280.8,12.545,38.283,1069.350,-1.279
321,10/31/25 05:20:53 PM,2.67,4.68,286.4,11.920,39.095,1069.350,-1.553
322,10/31/25 05:30:53 PM,3.34,5.01,287.8,11.553,40.475,1069.350,-1.411
323,10/31/25 05:40:53 PM,2.67,4.68,287.8,11.183,42.800,1069.350,-0.984
324,10/31/25 05:50:53 PM,2.34,4.01,287.8,11.065,43.072,1069.350,-1.004
325,10/31/25 06:00:53 PM,2.00,3.67,280.8,10.764,44.106,1069.350,-0.954
326,10/31/25 06:10:53 PM,1.34,2.67,268.1,9.831,46.734,1069.350,-1.015
327,10/31/25 06:20:53 PM,1.34,2.00,273.8,9.145,49.018,1069.350,-0.994
328,10/31/25 06:30:53 PM,1.34,2.00,269.6,8.789,49.808,1069.350,-1.104
329,10/31/25 06:40:53 PM,0.67,1.67,263.9,7.901,52.836,1069.350,-1.122
330,10/31/25 06:50:53 PM,1.00,1.67,307.5,6.957,55.563,1069.350,-1.316
331,10/31/25 07:00:53 PM,1.67,2.34,287.8,7.033,55.715,1069.350,-1.208
332,10/31/25 07:10:53 PM,1.67,2.34,292.0,6.140,59.208,1069.350,-1.217
333,10/31/25 07:20:53 PM,2.00,3.01,292.0,6.384,60.153,1069.350,-0.771
334,10/31/25 07:30:53 PM,2.34,3.01,290.6,6.772,60.423,1069.350,-0.344
335,10/31/25 07:40:53 PM,2.00,2.67,283.6,6.850,60.839,1069.350,-0.176
336,10/31/25 07:50:53 PM,1.34,2.34,282.2,6.821,60.780,1069.350,-0.217
337,10/31/25 08:00:53 PM,1.00,1.67,276.6,6.518,61.695,1069.350,-0.298
338,10/31/25 08:10:53 PM,1.67,2.34,299.0,6.293,61.639,1069.350,-0.523
339,10/31/25 08:20:53 PM,1.34,2.00,292.0,6.486,60.342,1069.350,-0.632
340,10/31/25 08:30:53 PM,1.67,2.34,292.0,6.550,60.398,1069.350,-0.559
341,10/31/25 08:40:53 PM,1.34,2.34,272.4,6.089,62.588,1069.350,-0.507
342,10/31/25 08:50:53 PM,1.67,2.00,283.6,5.778,63.587,1069.350,-0.585
343,10/31/25 09:00:53 PM,1.67,2.34,286.4,5.558,64.273,1069.350,-0.647
344,10/31/25 09:10:53 PM,1.67,2.34,292.0,5.663,63.958,1069.350,-0.615
345,10/31/25 09:20:53 PM,1.67,2.34,303.2,5.579,64.027,1069.350,-0.680
346,10/31/25 09:30:53 PM,1.67,2.67,315.9,5.413,64.898,1069.350,-0.653
347,10/31/25 09:40:53 PM,2.00,2.67,313.1,5.520,64.353,1069.350,-0.667
348,10/31/25 09:50:53 PM,1.67,2.34,314.5,5.054,65.620,1069.350,-0.844
349,10/31/25 10:00:53 PM,1.34,2.34,317.3,4.770,66.777,1069.350,-0.876
350,10/31/25 10:10:53 PM,1.00,2.00,321.5,4.719,66.806,1069.350,-0.919
351,10/31/25 10:20:53 PM,0.33,2.00,308.9,4.789,66.583,1069.350,-0.898
352,10/31/25 10:30:53 PM,1.00,1.67,266.7,4.837,66.390,1069.350,-0.891
353,10/31/25 10:40:53 PM,1.34,2.67,285.0,5.006,66.126,1069.350,-0.785
354,10/31/25 10:50:53 PM,1.34,3.01,279.4,5.260,65.997,1069.350,-0.569
355,10/31/25 11:00:53 PM,1.67,2.34,300.4,5.537,65.325,1069.350,-0.445
356,10/31/25 11:10:53 PM,1.00,2.34,283.6,5.464,65.638,1069.350,-0.449
357,10/31/25 11:20:53 PM,0.00,1.00,15.4,4.129,70.965,1069.350,-0.659
358,10/31/25 11:30:53 PM,0.67,1.00,78.6,3.475,73.567,1069.350,-0.797
359,10/31/25 11:40:53 PM,0.33,1.00,78.6,3.665,72.874,1069.350,-0.743
360,10/31/25 11:50:53 PM,0.00,0.00,78.6,3.984,71.287,1069.350,-0.736
361,11/01/25 12:00:53 AM,0.00,0.00,78.6,4.352,69.622,1069.350,-0.706
362,11/01/25 12:10:53 AM,0.00,1.00,311.7,4.831,68.264,1069.350,-0.516
363,11/01/25 12:20:53 AM,0.00,0.00,296.2,4.523,69.145,1069.350,-0.636
364,11/01/25 12:30:53 AM,0.00,0.00,296.2,4.175,70.790,1069.350,-0.648
365,11/01/25 12:40:53 AM,0.00,0.33,283.6,4.030,72.343,1069.350,-0.491
366,11/01/25 12:50:53 AM,0.00,1.00,268.1,4.609,69.702,1069.350,-0.443
367,11/01/25 01:00:53 AM,1.00,2.00,279.4,4.845,68.260,1069.350,-0.504
368,11/01/25 01:10:53 AM,0.33,1.00,261.1,4.845,69.360,1069.350,-0.284
369,11/01/25 01:20:53 AM,0.00,1.00,293.4,4.829,68.415,1069.350,-0.488
370,11/01/25 01:30:53 AM,0.33,1.34,344.0,4.668,68.099,1069.350,-0.706
371,11/01/25 01:40:53 AM,0.33,1.34,335.5,4.767,67.332,1069.350,-0.766
372,11/01/25 01:50:53 AM,0.33,1.34,269.6,4.748,67.669,1069.350,-0.716
373,11/01/25 02:00:53 AM,0.00,0.00,273.8,4.169,70.028,1069.350,-0.802
374,11/01/25 02:10:53 AM,0.67,1.67,315.9,3.955,70.692,1069.350,-0.879
375,11/01/25 02:20:53 AM,2.00,2.67,321.5,3.786,70.559,1069.350,-1.067
376,11/01/25 02:30:53 AM,1.67,3.01,306.1,4.019,69.584,1069.350,-1.033
377,11/01/25 02:40:53 AM,0.00,0.00,271.0,3.770,71.852,1069.350,-0.835
378,11/01/25 02:50:53 AM,1.00,2.00,304.7,4.352,68.252,1069.350,-0.978
379,11/01/25 03:00:53 AM,1.34,2.00,307.5,4.341,68.980,1069.350,-0.843
380,11/01/25 03:10:53 AM,0.67,1.34,301.8,4.091,70.655,1069.350,-0.755
381,11/01/25 03:20:53 AM,0.67,1.34,315.9,3.882,72.329,1069.350,-0.636
382,11/01/25 03:30:53 AM,0.33,1.34,301.8,3.762,72.596,1069.350,-0.701
383,11/01/25 03:40:53 AM,0.00,0.33,304.7,3.732,73.460,1069.350,-0.568
384,11/01/25 03:50:53 AM,0.00,0.00,355.2,3.075,75.724,1069.350,-0.789
385,11/01/25 04:00:53 AM,0.67,1.00,51.9,2.008,80.079,1069.350,-1.063
386,11/01/25 04:10:53 AM,0.00,0.33,56.2,1.735,81.056,1069.350,-1.165
387,11/01/25 04:20:53 AM,0.00,0.00,56.2,1.536,82.197,1069.350,-1.169
388,11/01/25 04:30:53 AM,0.00,0.00,331.3,1.456,81.228,1069.350,-1.409
389,11/01/25 04:40:53 AM,0.00,0.00,317.3,1.287,80.688,1069.350,-1.664
390,11/01/25 04:50:53 AM,0.00,0.00,317.3,1.156,81.027,1069.350,-1.736
391,11/01/25 05:00:53 AM,0.00,0.00,317.3,1.242,80.215,1069.350,-1.788
392,11/01/25 05:10:53 AM,0.00,0.00,317.3,0.740,82.458,1069.350,-1.905
393,11/01/25 05:20:53 AM,0.00,0.00,317.3,0.649,83.345,1069.350,-1.850
394,11/01/25 05:30:53 AM,0.00,0.00,317.3,0.598,83.873,1069.350,-1.814
395,11/01/25 05:40:53 AM,0.00,0.00,317.3,-0.005,84.524,1069.350,-2.302
396,11/01/25 05:50:53 AM,0.00,0.00,317.3,0.381,84.195,1069.350,-1.975
397,11/01/25 06:00:53 AM,0.00,0.00,338.3,1.091,81.929,1069.350,-1.649
398,11/01/25 06:10:53 AM,0.00,0.00,349.6,0.877,81.669,1069.350,-1.902
399,11/01/25 06:20:53 AM,0.00,0.00,345.4,-0.718,86.685,1069.350,-2.663
400,11/01/25 06:30:53 AM,0.00,0.00,345.4,-0.496,88.252,1069.350,-2.202
401,11/01/25 06:40:53 AM,0.00,0.00,345.4,0.762,85.504,1069.350,-1.391
402,11/01/25 06:50:53 AM,0.00,0.00,345.4,0.735,84.398,1069.350,-1.595
403,11/01/25 07:00:53 AM,0.00,0.00,345.4,0.116,86.108,1069.350,-1.932
404,11/01/25 07:10:53 AM,0.00,0.00,345.4,-0.128,87.376,1069.350,-1.974
405,11/01/25 07:20:53 AM,0.00,0.00,344.0,-0.340,85.795,1069.350,-2.430
406,11/01/25 07:30:53 AM,0.00,0.00,318.7,-1.262,87.988,1069.350,-2.999
407,11/01/25 07:40:53 AM,0.00,0.00,321.5,-1.171,88.443,1069.350,-2.840
408,11/01/25 07:50:53 AM,0.00,0.00,318.7,-0.839,87.245,1069.350,-2.695
409,11/01/25 08:00:53 AM,0.33,1.67,304.7,-1.375,88.428,1069.350,-3.043
410,11/01/25 08:10:53 AM,1.00,1.34,306.1,-1.287,89.360,1069.350,-2.816
411,11/01/25 08:20:53 AM,1.00,1.34,306.1,-1.233,89.068,1069.350,-2.806
412,11/01/25 08:30:53 AM,1.00,1.34,307.5,-1.131,88.872,1069.350,-2.735
413,11/01/25 08:40:53 AM,1.00,1.34,313.1,-1.268,89.053,1069.350,-2.843
414,11/01/25 08:50:53 AM,1.00,1.34,329.9,-0.496,87.881,1069.350,-2.259
415,11/01/25 09:00:53 AM,0.33,1.34,328.5,0.542,84.840,1069.350,-1.714
416,11/01/25 09:10:53 AM,0.33,0.67,303.2,0.839,83.554,1069.350,-1.629
417,11/01/25 09:20:53 AM,0.00,0.00,287.8,2.054,80.232,1069.350,-0.993
418,11/01/25 09:30:53 AM,0.00,0.67,317.3,2.743,77.504,1069.350,-0.794
419,11/01/25 09:40:53 AM,0.00,0.33,339.7,4.158,74.173,1069.350,-0.024
420,11/01/25 09:50:53 AM,0.00,0.00,67.4,4.480,73.265,1069.350,0.118
421,11/01/25 10:00:53 AM,0.00,0.00,115.1,4.837,72.720,1069.350,0.359
422,11/01/25 10:10:53 AM,0.33,1.34,130.6,5.142,72.248,1069.350,0.563
423,11/01/25 10:20:53 AM,0.33,1.34,129.2,5.767,71.249,1069.350,0.973
424,11/01/25 10:30:53 AM,1.00,1.67,105.3,6.617,68.559,1069.350,1.254
425,11/01/25 10:40:53 AM,1.34,2.34,122.1,6.689,68.258,1069.350,1.262
426,11/01/25 10:50:53 AM,1.34,2.34,112.3,7.038,67.239,1069.350,1.387
427,11/01/25 11:00:53 AM,1.34,2.34,112.3,7.831,65.116,1069.350,1.696
428,11/01/25 11:10:53 AM,1.34,2.34,119.3,8.488,63.767,1069.350,2.028
429,11/01/25 11:20:53 AM,1.34,3.01,110.9,9.038,62.467,1069.350,2.261
430,11/01/25 11:30:53 AM,1.34,2.67,115.1,9.759,60.931,1069.350,2.593
431,11/01/25 11:40:53 AM,1.67,3.67,105.3,10.239,59.112,1069.350,2.619
432,11/01/25 11:50:53 AM,2.67,4.34,89.9,11.073,55.769,1069.350,2.582
433,11/01/25 12:00:53 PM,2.67,4.34,78.6,11.534,54.145,1069.350,2.596
434,11/01/25 12:10:53 PM,3.01,4.34,94.1,11.848,52.940,1069.350,2.572
435,11/01/25 12:20:53 PM,2.67,5.01,98.3,12.059,52.590,1069.350,2.674
436,11/01/25 12:30:53 PM,2.67,4.34,89.9,12.845,49.741,1069.350,2.617
437,11/01/25 12:40:53 PM,3.01,4.68,87.0,12.834,48.983,1069.350,2.391
438,11/01/25 12:50:53 PM,2.67,4.68,92.7,13.199,49.082,1069.350,2.755
439,11/01/25 01:00:53 PM,2.67,4.68,99.7,13.781,48.420,1069.350,3.099
440,11/01/25 01:10:53 PM,2.34,4.01,96.9,14.220,47.042,1069.350,3.093
441,11/01/25 01:20:53 PM,2.67,4.34,91.3,14.700,45.879,1069.350,3.178
442,11/01/25 01:30:53 PM,2.67,4.34,94.1,15.065,45.162,1069.350,3.288
443,11/01/25 01:40:53 PM,2.67,4.68,96.9,15.236,45.342,1069.350,3.500
444,11/01/25 01:50:53 PM,2.67,4.68,95.5,15.676,44.776,1069.350,3.722
445,11/01/25 02:00:53 PM,3.01,5.01,71.6,15.628,44.976,1069.350,3.742
446,11/01/25 02:10:53 PM,2.67,4.68,88.4,16.298,44.245,1069.350,4.118
447,11/01/25 02:20:53 PM,2.67,5.01,87.0,16.470,43.621,1069.350,4.071
448,11/01/25 02:30:53 PM,2.67,4.68,84.2,16.684,43.413,1069.350,4.197
449,11/01/25 02:40:53 PM,2.67,4.34,71.6,17.161,42.568,1069.350,4.348
450,11/01/25 02:50:53 PM,3.01,5.01,63.2,17.218,42.441,1069.350,4.357
451,11/01/25 03:00:53 PM,2.67,4.68,68.8,17.341,41.788,1069.350,4.247
452,11/01/25 03:10:53 PM,2.34,4.34,80.0,17.815,41.375,1069.350,4.532
453,11/01/25 03:20:53 PM,2.67,5.01,77.2,17.874,40.909,1069.350,4.423
454,11/01/25 03:30:53 PM,2.00,3.34,80.0,17.628,41.175,1069.350,4.294
455,11/01/25 03:40:53 PM,2.00,4.34,91.3,18.244,40.031,1069.350,4.445
456,11/01/25 03:50:53 PM,2.00,4.34,140.4,17.904,39.272,1069.350,3.868
457,11/01/25 04:00:53 PM,2.00,3.67,144.6,18.078,37.818,1069.350,3.488
458,11/01/25 04:10:53 PM,2.00,4.34,126.4,18.156,36.938,1069.350,3.224
459,11/01/25 04:20:53 PM,1.34,3.01,144.6,18.282,36.915,1069.350,3.327
460,11/01/25 04:30:53 PM,2.00,3.34,115.1,18.215,37.417,1069.350,3.459
461,11/01/25 04:40:53 PM,1.67,3.01,95.5,18.357,37.365,1069.350,3.565
462,11/01/25 04:50:53 PM,1.34,2.67,81.4,18.381,36.941,1069.350,3.425
463,11/01/25 05:00:53 PM,1.34,3.01,88.4,18.196,36.896,1069.350,3.243
464,11/01/25 05:10:53 PM,1.34,2.67,87.0,18.373,36.732,1069.350,3.337
465,11/01/25 05:20:53 PM,1.34,3.01,82.8,18.027,36.895,1069.350,3.093
466,11/01/25 05:30:53 PM,1.34,2.34,77.2,18.049,37.035,1069.350,3.166
467,11/01/25 05:40:53 PM,1.67,2.34,91.3,17.542,38.004,1069.350,3.080
468,11/01/25 05:50:53 PM,1.00,1.67,92.7,17.199,38.997,1069.350,3.138
469,11/01/25 06:00:53 PM,1.34,2.34,74.4,16.588,41.466,1069.350,3.458
470,11/01/25 06:10:53 PM,1.00,2.00,51.9,15.263,45.585,1069.350,3.600
471,11/01/25 06:20:53 PM,1.00,1.67,25.3,13.794,49.181,1069.350,3.331
472,11/01/25 06:30:53 PM,0.67,1.67,9.8,11.719,53.877,1069.350,2.699
473,11/01/25 06:40:53 PM,0.67,2.00,35.1,10.697,56.938,1069.350,2.522
474,11/01/25 06:50:53 PM,0.67,1.67,122.1,11.236,55.796,1069.350,2.741
475,11/01/25 07:00:53 PM,0.00,0.67,133.4,10.890,56.651,1069.350,2.632
476,11/01/25 07:10:53 PM,0.33,0.67,109.5,10.354,57.949,1069.350,2.448
477,11/01/25 07:20:53 PM,0.67,1.00,44.9,10.134,58.119,1069.350,2.282
478,11/01/25 07:30:53 PM,0.00,0.67,44.9,9.821,58.654,1069.350,2.117
479,11/01/25 07:40:53 PM,1.00,1.34,2.8,8.110,62.802,1069.350,1.456
480,11/01/25 07:50:53 PM,0.67,1.67,341.2,7.837,64.314,1069.350,1.529
481,11/01/25 08:00:53 PM,0.67,1.67,310.3,7.496,64.427,1069.350,1.229
482,11/01/25 08:10:53 PM,1.00,1.34,334.1,7.274,65.853,1069.350,1.322
483,11/01/25 08:20:53 PM,0.67,1.34,353.8,8.365,62.025,1069.350,1.524
484,11/01/25 08:30:53 PM,0.33,1.34,355.2,8.620,61.912,1069.350,1.740
485,11/01/25 08:40:53 PM,1.00,1.67,311.7,6.416,67.179,1069.350,0.780
486,11/01/25 08:50:53 PM,1.34,1.67,297.6,5.478,70.297,1069.350,0.508
487,11/01/25 09:00:53 PM,1.00,1.67,311.7,5.730,70.056,1069.350,0.703
488,11/01/25 09:10:53 PM,1.00,1.34,313.1,5.587,70.066,1069.350,0.568
489,11/01/25 09:20:53 PM,1.00,1.34,313.1,5.263,70.851,1069.350,0.410
490,11/01/25 09:30:53 PM,1.00,1.34,311.7,4.858,72.145,1069.350,0.270
491,11/01/25 09:40:53 PM,1.00,1.67,315.9,4.654,72.999,1069.350,0.235
492,11/01/25 09:50:53 PM,1.00,1.67,328.5,5.250,71.603,1069.350,0.544
493,11/01/25 10:00:53 PM,0.67,1.34,325.7,5.212,71.344,1069.350,0.457
494,11/01/25 10:10:53 PM,1.00,1.34,325.7,4.909,72.338,1069.350,0.356
495,11/01/25 10:20:53 PM,0.00,1.00,268.1,4.427,74.160,1069.350,0.234
496,11/01/25 10:30:53 PM,0.00,0.00,262.5,4.343,74.611,1069.350,0.236
497,11/01/25 10:40:53 PM,1.34,1.67,278.0,2.982,78.207,1069.350,-0.438
498,11/01/25 10:50:53 PM,1.00,1.67,290.6,3.086,79.498,1069.350,-0.111
499,11/01/25 11:00:53 PM,1.00,1.34,290.6,3.381,77.488,1069.350,-0.176
500,11/01/25 11:10:53 PM,0.67,1.34,308.9,3.408,77.151,1069.350,-0.210
501,11/01/25 11:20:53 PM,1.00,1.34,301.8,2.759,79.129,1069.350,-0.494
502,11/01/25 11:30:53 PM,1.00,1.34,332.7,3.671,77.140,1069.350,0.044
503,11/01/25 11:40:53 PM,1.00,1.67,327.1,3.995,75.610,1069.350,0.082
504,11/01/25 11:50:53 PM,1.34,2.00,293.4,2.968,78.639,1069.350,-0.376
505,11/02/25 12:00:53 AM,1.67,2.34,287.8,2.984,78.947,1069.350,-0.306
506,11/02/25 12:10:53 AM,1.34,1.67,289.2,3.284,78.831,1069.350,-0.034
507,11/02/25 12:20:53 AM,1.34,1.67,292.0,3.574,77.797,1069.350,0.066
508,11/02/25 12:30:53 AM,1.34,1.67,292.0,3.333,78.300,1069.350,-0.080
509,11/02/25 12:40:53 AM,1.00,1.67,318.7,3.775,77.481,1069.350,0.206
510,11/02/25 12:50:53 AM,0.00,0.00,329.9,3.730,77.534,1069.350,0.171
511,11/02/25 01:00:53 AM,0.00,0.00,332.7,3.778,77.421,1069.350,0.198
512,11/02/25 01:10:53 AM,1.00,2.00,299.0,3.311,78.209,1069.350,-0.117
513,11/02/25 01:20:53 AM,1.67,2.00,282.2,3.314,78.604,1069.350,-0.045
514,11/02/25 01:30:53 AM,1.67,2.34,276.6,3.204,78.831,1069.350,-0.112
515,11/02/25 01:40:53 AM,1.67,2.00,256.9,3.030,79.333,1069.350,-0.195
516,11/02/25 01:50:53 AM,1.34,2.00,259.7,2.496,81.520,1069.350,-0.343
517,11/02/25 02:00:53 AM,1.34,2.00,280.8,2.625,80.987,1069.350,-0.307
518,11/02/25 02:10:53 AM,1.67,2.00,280.8,3.014,80.317,1069.350,-0.041
519,11/02/25 02:20:53 AM,1.67,2.34,289.2,3.325,79.544,1069.350,0.130
520,11/02/25 02:30:53 AM,1.34,2.34,287.8,3.612,79.149,1069.350,0.341
521,11/02/25 02:40:53 AM,1.67,2.34,283.6,3.657,78.732,1069.350,0.312
522,11/02/25 02:50:53 AM,1.34,2.34,294.8,3.842,78.546,1069.350,0.459
523,11/02/25 03:00:53 AM,1.34,2.00,303.2,3.979,78.097,1069.350,0.513
524,11/02/25 03:10:53 AM,1.00,1.67,282.2,4.049,77.427,1069.350,0.462
525,11/02/25 03:20:53 AM,1.00,1.34,282.2,3.301,79.854,1069.350,0.160
526,11/02/25 03:30:53 AM,0.67,1.34,282.2,3.204,80.220,1069.350,0.128
527,11/02/25 03:40:53 AM,1.00,1.67,285.0,2.762,81.920,1069.350,-0.015
528,11/02/25 03:50:53 AM,1.34,2.00,275.2,3.805,78.119,1069.350,0.348
529,11/02/25 04:00:53 AM,1.34,2.34,269.6,3.311,79.763,1069.350,0.154
530,11/02/25 04:10:53 AM,1.34,2.00,269.6,5.153,74.748,1069.350,1.045
531,11/02/25 04:20:53 AM,1.34,2.34,258.3,4.609,77.197,1069.350,0.965
532,11/02/25 04:30:53 AM,1.34,2.00,255.5,5.461,75.657,1069.350,1.512
533,11/02/25 04:40:53 AM,1.34,2.34,286.4,5.539,76.439,1069.350,1.731
534,11/02/25 04:50:53 AM,1.67,3.67,285.0,6.325,72.335,1069.350,1.721
535,11/02/25 05:00:53 AM,2.34,4.01,283.6,6.234,71.055,1069.350,1.384
536,11/02/25 05:10:53 AM,2.00,3.34,278.0,5.992,72.166,1069.350,1.367
537,11/02/25 05:20:53 AM,2.34,3.34,287.8,6.006,71.792,1069.350,1.308
538,11/02/25 05:30:53 AM,1.67,2.67,256.9,5.925,72.679,1069.350,1.401
539,11/02/25 05:40:53 AM,1.34,2.00,254.1,5.984,72.792,1069.350,1.480
540,11/02/25 05:50:53 AM,2.00,3.01,266.7,6.102,72.558,1069.350,1.549
541,11/02/25 06:00:53 AM,2.34,3.67,287.8,6.727,70.364,1069.350,1.722
542,11/02/25 06:10:53 AM,1.67,2.34,247.1,5.848,74.211,1069.350,1.618
543,11/02/25 06:20:53 AM,1.34,2.00,254.1,5.563,75.886,1069.350,1.653
544,11/02/25 06:30:53 AM,1.34,2.34,249.9,5.346,76.303,1069.350,1.519
545,11/02/25 06:40:53 AM,1.67,2.67,249.9,5.579,75.750,1069.350,1.644
546,11/02/25 06:50:53 AM,2.00,4.01,234.5,5.590,75.926,1069.350,1.687
547,11/02/25 07:00:53 AM,3.01,4.01,235.9,5.295,77.098,1069.350,1.614
548,11/02/25 07:10:53 AM,3.01,3.67,242.9,6.260,74.696,1069.350,2.107
549,11/02/25 07:20:53 AM,3.34,4.68,247.1,7.357,71.420,1069.350,2.537
550,11/02/25 07:30:53 AM,3.67,4.68,259.7,7.831,70.469,1069.350,2.804
551,11/02/25 07:40:53 AM,3.01,4.01,266.7,7.472,71.838,1069.350,2.729
552,11/02/25 07:50:53 AM,3.01,4.34,256.9,7.260,73.384,1069.350,2.825
553,11/02/25 08:00:53 AM,3.34,4.34,244.3,7.185,75.210,1069.350,3.099
554,11/02/25 08:10:53 AM,3.34,4.68,237.3,7.585,75.224,1069.350,3.489
555,11/02/25 08:20:53 AM,3.34,4.34,241.5,7.858,74.928,1069.350,3.698
556,11/02/25 08:30:53 AM,2.67,3.67,244.3,7.869,76.242,1069.350,3.955
557,11/02/25 08:40:53 AM,2.67,4.68,259.7,8.389,77.250,1069.350,4.647
558,11/02/25 08:50:53 AM,3.67,5.01,275.2,9.799,74.398,1069.350,5.474
559,11/02/25 09:00:53 AM,3.34,5.01,272.4,9.708,74.650,1069.350,5.434
560,11/02/25 09:10:53 AM,3.34,5.01,273.8,9.596,75.848,1069.350,5.555
561,11/02/25 09:20:53 AM,3.67,5.01,265.3,10.537,74.296,1069.350,6.167
562,11/02/25 09:30:53 AM,3.34,4.68,265.3,10.526,74.659,1069.350,6.227
563,11/02/25 09:40:53 AM,3.34,5.34,261.1,10.671,75.274,1069.350,6.487
564,11/02/25 09:50:53 AM,3.67,6.01,259.7,11.218,74.385,1069.350,6.843
565,11/02/25 10:00:53 AM,4.34,6.68,263.9,11.303,74.662,1069.350,6.979
566,11/02/25 10:10:53 AM,5.01,7.68,263.9,11.893,73.210,1069.350,7.262
567,11/02/25 10:20:53 AM,6.01,8.02,256.9,11.638,72.258,1069.350,6.826
568,11/02/25 10:30:53 AM,5.68,7.68,263.9,11.344,72.186,1069.350,6.528
569,11/02/25 10:40:53 AM,6.01,8.35,262.5,11.722,70.723,1069.350,6.594
570,11/02/25 10:50:53 AM,6.01,9.02,261.1,12.033,69.494,1069.350,6.637
571,11/02/25 11:00:53 AM,6.68,9.35,256.9,12.448,68.150,1069.350,6.751
572,11/02/25 11:10:53 AM,7.01,10.35,256.9,12.397,67.880,1069.350,6.644
573,11/02/25 11:20:53 AM,6.01,9.68,269.6,13.177,65.267,1069.350,6.817
574,11/02/25 11:30:53 AM,6.01,9.68,268.1,13.411,63.041,1069.350,6.534
575,11/02/25 11:40:53 AM,5.68,9.35,272.4,13.094,63.366,1069.350,6.308
576,11/02/25 11:50:53 AM,5.68,10.02,271.0,13.317,62.257,1069.350,6.263
577,11/02/25 12:00:53 PM,5.34,8.35,275.2,13.325,60.841,1069.350,5.938
578,11/02/25 12:10:53 PM,5.34,8.02,261.1,13.089,61.971,1069.350,5.981
579,11/02/25 12:20:53 PM,5.01,8.02,248.5,13.400,61.578,1069.350,6.183
580,11/02/25 12:30:53 PM,5.68,9.02,265.3,13.571,60.038,1069.350,5.978
581,11/02/25 12:40:53 PM,6.68,9.35,265.3,12.941,59.257,1069.350,5.196
582,11/02/25 12:50:53 PM,6.35,9.02,255.5,12.907,59.950,1069.350,5.331
583,11/02/25 01:00:53 PM,6.68,10.02,269.6,13.124,58.856,1069.350,5.270
584,11/02/25 01:10:53 PM,5.34,8.35,262.5,13.354,58.123,1069.350,5.306
585,11/02/25 01:20:53 PM,5.68,9.35,265.3,13.365,56.498,1069.350,4.909
586,11/02/25 01:30:53 PM,6.68,10.02,263.9,13.151,55.999,1069.350,4.582
