"Plot Title: site2km"
"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 21558954, SEN S/N: 21378789)","Current, mA (LGR S/N: 21558954, SEN S/N: 21378789)","Temp, °C (LGR S/N: 21558954, SEN S/N: 21549905)","RH, % (LGR S/N: 21558954, SEN S/N: 21549905)","Wind Speed, m/s (LGR S/N: 21558954, SEN S/N: 21550055)","Gust Speed, m/s (LGR S/N: 21558954, SEN S/N: 21550055)","Wind Direction, ø (LGR S/N: 21558954, SEN S/N: 21550055)"
10571,03/20/23 11:03:20 PM,-0.2039,0.0000,-2.573,96.872,4.01,5.01,268.1
10572,03/20/23 11:13:20 PM,-0.2039,0.0000,-2.576,97.214,4.01,5.01,261.1
10573,03/20/23 11:23:20 PM,-0.2039,0.0000,-2.606,97.960,3.34,4.34,268.1
10574,03/20/23 11:33:20 PM,-0.2039,0.0000,-2.775,98.972,2.67,3.01,282.2
10575,03/20/23 11:43:20 PM,-0.2039,0.0000,-2.823,99.371,2.34,3.01,286.4
10576,03/20/23 11:53:20 PM,-0.2039,0.0000,-2.909,99.660,2.34,3.34,276.6
10577,03/21/23 12:03:20 AM,-0.2039,0.0000,-2.785,99.568,3.01,4.01,271.0
10578,03/21/23 12:13:20 AM,-0.2039,0.0000,-2.742,99.544,2.67,3.34,276.6
10579,03/21/23 12:23:20 AM,-0.2039,0.0000,-2.785,99.303,2.34,3.01,278.0
10580,03/21/23 12:33:20 AM,-0.2039,0.0000,-2.933,98.824,2.00,2.67,275.2
10581,03/21/23 12:43:20 AM,-0.2039,0.0000,-2.852,98.135,1.67,2.67,272.4
10582,03/21/23 12:53:20 AM,-0.2039,0.0000,-2.654,97.421,2.34,4.68,265.3
10583,03/21/23 01:03:20 AM,-0.2039,0.0000,-2.549,97.330,3.34,5.01,268.1
10584,03/21/23 01:13:20 AM,-0.2039,0.0000,-2.555,97.687,4.01,5.01,271.0
10585,03/21/23 01:23:20 AM,-0.2039,0.0000,-2.600,97.987,4.34,6.01,271.0
10586,03/21/23 01:33:20 AM,-0.2039,0.0000,-2.694,98.282,4.34,6.01,269.6
10587,03/21/23 01:43:20 AM,-0.2039,0.0000,-2.777,97.760,4.68,6.35,268.1
10588,03/21/23 01:53:20 AM,-0.2039,0.0000,-2.895,97.931,5.01,6.01,268.1
10589,03/21/23 02:03:20 AM,-0.2039,0.0000,-2.911,97.958,5.01,6.35,271.0
10590,03/21/23 02:13:20 AM,-0.2039,0.0000,-2.935,97.948,4.34,5.34,272.4
10591,03/21/23 02:23:20 AM,-0.2039,0.0000,-2.898,97.865,4.68,6.35,271.0
10592,03/21/23 02:33:20 AM,-0.2039,0.0000,-2.919,96.957,5.68,7.01,271.0
10593,03/21/23 02:43:20 AM,-0.2039,0.0000,-3.019,97.156,5.34,6.68,271.0
10594,03/21/23 02:53:20 AM,-0.2039,0.0000,-2.925,96.779,5.34,6.35,271.0
10595,03/21/23 03:03:20 AM,-0.2039,0.0000,-2.901,96.529,5.34,6.35,273.8
10596,03/21/23 03:13:20 AM,-0.2039,0.0000,-2.852,95.918,6.01,8.02,275.2
10597,03/21/23 03:23:20 AM,-0.2039,0.0000,-3.005,96.426,5.34,7.35,273.8
10598,03/21/23 03:33:20 AM,-0.2039,0.0000,-2.973,96.124,6.01,7.68,272.4
10599,03/21/23 03:43:20 AM,-0.2039,0.0000,-2.927,95.993,6.01,7.01,273.8
10600,03/21/23 03:53:20 AM,-0.2039,0.0000,-3.002,96.408,5.68,7.01,272.4
10601,03/21/23 04:03:20 AM,-0.2039,0.0000,-2.876,96.692,6.01,7.01,275.2
10602,03/21/23 04:13:20 AM,-0.2039,0.0000,-3.053,97.357,5.68,7.01,278.0
10603,03/21/23 04:23:20 AM,-0.2039,0.0000,-3.080,97.826,6.01,8.02,275.2
10604,03/21/23 04:33:20 AM,-0.2039,0.0000,-2.957,97.562,6.01,8.35,272.4
10605,03/21/23 04:43:20 AM,-0.2039,0.0000,-2.842,97.186,6.68,8.02,275.2
10606,03/21/23 04:53:20 AM,-0.2039,0.0000,-2.882,97.230,6.68,7.68,271.0
10607,03/21/23 05:03:20 AM,-0.2039,0.0000,-2.938,97.310,6.68,8.68,272.4
10608,03/21/23 05:13:20 AM,-0.2039,0.0000,-3.069,97.658,6.35,7.68,275.2
10609,03/21/23 05:23:20 AM,-0.2039,0.0000,-3.195,97.896,6.01,7.35,273.8
10610,03/21/23 05:33:20 AM,-0.2039,0.0000,-3.198,97.992,6.01,7.35,278.0
10611,03/21/23 05:43:20 AM,-0.2039,0.0000,-3.273,98.183,5.68,6.68,280.8
10612,03/21/23 05:53:20 AM,-0.2039,0.0000,-3.423,99.364,4.68,5.68,289.2
10613,03/21/23 06:03:20 AM,-0.2039,0.0000,-3.348,99.977,4.34,5.34,282.2
10614,03/21/23 06:13:20 AM,-0.2039,0.0000,-3.131,99.997,5.01,6.35,285.0
10615,03/21/23 06:23:20 AM,-0.2039,0.0000,-3.078,99.997,5.34,6.68,276.6
10616,03/21/23 06:33:20 AM,-0.2039,0.0000,-3.045,99.997,5.68,6.68,275.2
10617,03/21/23 06:43:20 AM,-0.2039,0.0000,-2.941,99.997,5.01,6.01,276.6
10618,03/21/23 06:53:20 AM,-0.2039,0.0000,-2.855,99.997,4.01,6.01,272.4
10619,03/21/23 07:03:20 AM,-0.2039,0.0000,-2.801,99.997,4.01,5.01,279.4
10620,03/21/23 07:13:20 AM,-0.2039,0.0000,-2.740,99.876,4.34,6.01,273.8
10621,03/21/23 07:23:20 AM,-0.2039,0.0000,-2.694,99.332,4.01,5.01,280.8
10622,03/21/23 07:33:20 AM,-0.2039,0.0000,-2.480,97.673,3.34,4.68,287.8
10623,03/21/23 07:43:20 AM,-0.2039,0.0000,-2.397,97.522,3.34,4.34,276.6
10624,03/21/23 07:53:20 AM,-0.2039,0.0000,-2.276,96.774,3.01,4.01,294.8
10625,03/21/23 08:03:20 AM,-0.2039,0.0000,-2.458,96.405,3.01,4.01,276.6
10626,03/21/23 08:13:20 AM,-0.2039,0.0000,-1.946,93.771,3.34,4.01,282.2
10627,03/21/23 08:23:20 AM,-0.2039,0.0000,-1.099,89.058,3.34,4.34,293.4
10628,03/21/23 08:33:20 AM,-0.2039,0.0000,-1.072,88.443,3.67,4.68,285.0
10629,03/21/23 08:43:20 AM,-0.2039,0.0000,-0.884,88.013,3.67,4.68,293.4
10630,03/21/23 08:53:20 AM,-0.2039,0.0000,-1.021,88.243,3.34,4.34,297.6
10631,03/21/23 09:03:20 AM,-0.2039,0.0000,-0.750,87.758,2.67,3.67,293.4
10632,03/21/23 09:13:20 AM,-0.2039,0.0000,-0.657,87.755,2.67,3.34,289.2
10633,03/21/23 09:23:20 AM,-0.2039,0.0000,0.815,82.387,2.00,3.01,334.1
10634,03/21/23 09:33:20 AM,-0.2039,0.0000,3.536,69.857,1.34,2.00,355.2
10635,03/21/23 09:43:20 AM,-0.2039,0.0000,3.545,68.606,1.00,3.01,15.4
10636,03/21/23 09:53:20 AM,-0.2039,0.0000,1.134,77.780,1.34,2.67,43.5
10637,03/21/23 10:03:20 AM,-0.2039,0.0000,0.620,79.640,1.34,2.34,54.8
10638,03/21/23 10:13:20 AM,-0.2039,0.0000,-0.571,84.421,2.34,3.34,71.6
10639,03/21/23 10:23:20 AM,-0.2039,0.0000,-0.705,84.524,3.34,5.01,67.4
10640,03/21/23 10:33:20 AM,-0.2039,0.0000,-1.531,84.898,4.68,6.35,87.0
10641,03/21/23 10:43:20 AM,-0.2039,0.0000,-2.506,85.805,5.34,6.35,95.5
10642,03/21/23 10:53:20 AM,-0.2039,0.0000,-2.150,82.106,3.67,4.68,105.3
10643,03/21/23 11:03:20 AM,-0.2039,0.0000,-2.094,81.334,3.34,4.01,116.5
10644,03/21/23 11:13:20 AM,-0.2039,0.0000,-2.493,83.621,3.34,4.68,105.3
10645,03/21/23 11:23:20 AM,-0.2039,0.0000,-2.439,86.717,3.01,4.34,110.9
10646,03/21/23 11:33:20 AM,-0.2039,0.0000,-2.335,86.175,3.67,5.01,99.7
10647,03/21/23 11:43:20 AM,-0.2039,0.0000,-2.641,88.333,4.01,5.34,102.5
10648,03/21/23 11:53:20 AM,-0.2039,0.0000,-2.533,88.489,4.34,6.01,99.7
10649,03/21/23 12:03:20 PM,-0.2039,0.0000,-2.501,89.192,5.34,7.01,98.3
10650,03/21/23 12:13:20 PM,-0.2039,0.0000,-2.279,88.415,5.34,7.01,102.5
10651,03/21/23 12:23:20 PM,-0.2039,0.0000,-2.383,89.729,5.34,7.01,98.3
10652,03/21/23 12:33:20 PM,-0.2039,0.0000,-1.943,88.467,5.34,6.35,94.1
10653,03/21/23 12:43:20 PM,-0.2039,0.0000,-1.764,87.262,5.68,7.01,88.4
10654,03/21/23 12:53:20 PM,-0.2039,0.0000,-1.673,86.926,5.68,6.68,92.7
10655,03/21/23 01:03:20 PM,-0.2039,0.0000,-1.300,85.238,6.01,7.35,89.9
10656,03/21/23 01:13:20 PM,-0.2039,0.0000,-1.035,83.832,6.01,7.01,84.2
10657,03/21/23 01:23:20 PM,-0.2039,0.0000,-0.646,81.709,5.68,6.68,84.2
10658,03/21/23 01:33:20 PM,-0.2039,0.0000,-0.834,81.111,5.68,7.35,87.0
10659,03/21/23 01:43:20 PM,-0.2039,0.0000,-0.311,79.835,6.01,7.35,82.8
10660,03/21/23 01:53:20 PM,-0.2039,0.0000,-0.252,80.018,6.35,7.35,74.4
10661,03/21/23 02:03:20 PM,-0.2039,0.0000,-0.485,80.929,6.35,7.35,77.2
10662,03/21/23 02:13:20 PM,-0.2039,0.0000,-0.493,81.094,6.68,7.68,75.8
10663,03/21/23 02:23:20 PM,-0.2039,0.0000,-0.450,81.642,6.68,8.35,77.2
10664,03/21/23 02:33:20 PM,-0.2039,0.0000,-0.386,81.527,7.01,8.35,73.0
10665,03/21/23 02:43:20 PM,-0.2039,0.0000,-0.528,81.938,6.35,7.68,73.0
10666,03/21/23 02:53:20 PM,-0.2039,0.0000,-0.303,81.419,7.01,8.35,75.8
10667,03/21/23 03:03:20 PM,-0.2039,0.0000,-0.319,82.417,7.68,9.35,81.4
10668,03/21/23 03:13:20 PM,-0.2039,0.0000,-0.429,82.545,8.35,10.02,88.4
10669,03/21/23 03:23:20 PM,-0.2039,0.0000,-0.710,82.698,8.68,10.69,89.9
10670,03/21/23 03:33:20 PM,-0.2039,0.0000,-0.825,83.040,9.02,10.69,92.7
10671,03/21/23 03:43:20 PM,-0.2039,0.0000,-1.171,84.121,9.68,11.35,96.9
10672,03/21/23 03:53:20 PM,-0.2039,0.0000,-0.943,84.540,9.02,10.35,101.1
10673,03/21/23 04:03:20 PM,-0.2039,0.0000,-1.254,86.033,8.35,10.02,99.7
10674,03/21/23 04:13:20 PM,-0.2039,0.0000,-1.228,86.036,8.02,9.68,101.1
10675,03/21/23 04:23:20 PM,-0.2039,0.0000,-0.871,84.857,8.02,9.02,94.1
10676,03/21/23 04:33:20 PM,-0.2039,0.0000,-0.986,85.438,7.68,9.02,89.9
10677,03/21/23 04:43:20 PM,-0.2039,0.0000,-1.086,85.257,7.68,9.35,89.9
10678,03/21/23 04:53:20 PM,-0.2039,0.0000,-1.161,85.544,7.68,9.35,88.4
10679,03/21/23 05:03:20 PM,-0.2039,0.0000,-1.482,86.896,7.35,8.35,91.3
10680,03/21/23 05:13:20 PM,-0.2039,0.0000,-1.699,87.831,7.01,8.35,96.9
10681,03/21/23 05:23:20 PM,-0.2039,0.0000,-2.214,90.019,6.68,8.02,102.5
10682,03/21/23 05:33:20 PM,-0.2039,0.0000,-2.565,91.495,7.01,8.35,99.7
10683,03/21/23 05:43:20 PM,-0.2039,0.0000,-3.037,92.261,7.01,8.02,103.9
10684,03/21/23 05:53:20 PM,-0.2039,0.0000,-3.472,93.230,7.35,8.35,99.7
10685,03/21/23 06:03:20 PM,-0.2039,0.0000,-3.319,92.923,8.02,9.02,92.7
10686,03/21/23 06:13:20 PM,-0.2039,0.0000,-3.662,93.324,7.35,8.68,92.7
10687,03/21/23 06:23:20 PM,-0.2039,0.0000,-3.863,93.826,7.35,8.35,81.4
10688,03/21/23 06:33:20 PM,-0.2039,0.0000,-3.927,93.307,7.01,8.02,81.4
10689,03/21/23 06:43:20 PM,-0.2039,0.0000,-4.324,93.536,6.68,7.35,84.2
10690,03/21/23 06:53:20 PM,-0.2039,0.0000,-4.295,93.338,6.35,8.35,89.9
10691,03/21/23 07:03:20 PM,-0.2039,0.0000,-4.193,91.977,6.35,7.68,96.9
10692,03/21/23 07:13:20 PM,-0.2039,0.0000,-4.367,92.500,6.35,7.68,91.3
10693,03/21/23 07:23:20 PM,-0.2039,0.0000,-4.850,93.671,5.01,6.35,94.1
10694,03/21/23 07:33:20 PM,-0.2039,0.0000,-5.397,93.986,4.01,6.01,101.1
10695,03/21/23 07:43:20 PM,-0.2039,0.0000,-6.257,95.885,3.34,4.01,99.7
10696,03/21/23 07:53:20 PM,-0.2039,0.0000,-6.517,96.912,3.34,4.01,87.0
10697,03/21/23 08:03:20 PM,-0.2039,0.0000,-6.791,97.089,3.01,4.01,67.4
10698,03/21/23 08:13:20 PM,-0.2039,0.0000,-6.761,96.905,3.01,3.67,59.0
10699,03/21/23 08:23:20 PM,-0.2039,0.0000,-7.584,96.599,2.00,2.67,60.4
10700,03/21/23 08:33:20 PM,-0.2039,0.0000,-6.949,97.130,3.01,4.68,29.5
10701,03/21/23 08:43:20 PM,-0.2039,0.0000,-7.220,96.057,2.34,3.01,42.1
10702,03/21/23 08:53:20 PM,-0.2039,0.0000,-7.169,96.207,2.67,3.34,60.4
10703,03/21/23 09:03:20 PM,-0.2039,0.0000,-7.013,95.227,2.34,3.67,68.8
10704,03/21/23 09:13:20 PM,-0.2039,0.0000,-7.431,94.296,1.00,2.67,88.4
10705,03/21/23 09:23:20 PM,-0.2039,0.0000,-7.230,95.235,1.67,2.67,78.6
10706,03/21/23 09:33:20 PM,-0.2039,0.0000,-7.547,96.150,1.00,2.00,92.7
10707,03/21/23 09:43:20 PM,-0.2039,0.0000,-6.611,95.871,2.34,3.34,53.3
10708,03/21/23 09:53:20 PM,-0.2039,0.0000,-6.013,93.921,3.01,3.34,39.3
10709,03/21/23 10:03:20 PM,-0.2039,0.0000,-6.137,92.958,3.34,3.67,43.5
10710,03/21/23 10:13:20 PM,-0.2039,0.0000,-8.378,91.695,1.67,4.01,56.2
10711,03/21/23 10:23:20 PM,-0.2039,0.0000,-6.753,92.767,4.01,4.34,44.9
10712,03/21/23 10:33:20 PM,-0.2039,0.0000,-7.380,89.899,2.67,4.01,64.6
10713,03/21/23 10:43:20 PM,-0.2039,0.0000,-8.539,95.476,1.00,1.67,119.3
10714,03/21/23 10:53:20 PM,-0.2039,0.0000,-6.858,93.532,0.00,0.33,81.4
10715,03/21/23 11:03:20 PM,-0.2039,0.0000,-6.359,90.550,0.00,0.67,77.2
10716,03/21/23 11:13:20 PM,-0.2039,0.0000,-7.011,91.220,1.00,1.67,37.9
10717,03/21/23 11:23:20 PM,-0.2039,0.0000,-6.600,90.539,0.33,1.34,26.7
10718,03/21/23 11:33:20 PM,-0.2039,0.0000,-6.442,89.273,1.34,2.67,30.9
10719,03/21/23 11:43:20 PM,-0.2039,0.0000,-5.997,86.032,2.00,2.67,44.9
10720,03/21/23 11:53:20 PM,-0.2039,0.0000,-6.895,86.139,1.34,2.00,61.8
10721,03/22/23 12:03:20 AM,-0.2039,0.0000,-8.970,90.501,0.33,1.00,105.3
10722,03/22/23 12:13:20 AM,-0.2039,0.0000,-7.466,90.452,0.33,1.00,91.3
10723,03/22/23 12:23:20 AM,-0.2039,0.0000,-7.171,90.713,0.00,0.00,19.7
10724,03/22/23 12:33:20 AM,-0.2039,0.0000,-7.415,89.181,0.00,0.00,28.1
10725,03/22/23 12:43:20 AM,-0.2039,0.0000,-7.820,91.080,0.00,0.67,29.5
10726,03/22/23 12:53:20 AM,-0.2039,0.0000,-7.775,92.360,0.33,1.00,28.1
10727,03/22/23 01:03:20 AM,-0.2039,0.0000,-8.287,89.508,0.67,1.00,12.6
10728,03/22/23 01:13:20 AM,-0.2039,0.0000,-8.142,91.821,1.34,1.67,355.2
10729,03/22/23 01:23:20 AM,-0.2039,0.0000,-8.220,90.863,1.00,1.34,335.5
10730,03/22/23 01:33:20 AM,-0.2039,0.0000,-7.954,90.562,1.00,1.67,334.1
10731,03/22/23 01:43:20 AM,-0.2039,0.0000,-6.930,89.187,1.00,1.67,327.1
10732,03/22/23 01:53:20 AM,-0.2039,0.0000,-6.131,85.043,0.33,1.00,327.1
10733,03/22/23 02:03:20 AM,-0.2039,0.0000,-6.389,85.788,0.00,0.67,327.1
10734,03/22/23 02:13:20 AM,-0.2039,0.0000,-6.051,83.919,0.00,0.33,327.1
10735,03/22/23 02:23:20 AM,-0.2039,0.0000,-7.027,83.845,0.00,0.33,327.1
10736,03/22/23 02:33:20 AM,-0.2039,0.0000,-7.890,85.759,0.00,0.33,327.1
10737,03/22/23 02:43:20 AM,-0.2039,0.0000,-7.555,87.974,0.33,1.67,332.7
10738,03/22/23 02:53:20 AM,-0.2039,0.0000,-5.745,83.018,1.67,2.34,1.4
10739,03/22/23 03:03:20 AM,-0.2039,0.0000,-5.970,80.327,0.67,2.00,1.4
10740,03/22/23 03:13:20 AM,-0.2039,0.0000,-7.204,85.728,0.00,0.00,0.0
10741,03/22/23 03:23:20 AM,-0.2039,0.0000,-6.898,85.801,0.00,0.00,0.0
10742,03/22/23 03:33:20 AM,-0.2039,0.0000,-7.147,85.924,0.00,0.00,314.5
10743,03/22/23 03:43:20 AM,-0.2039,0.0000,-7.284,87.799,0.00,0.00,307.5
10744,03/22/23 03:53:20 AM,-0.2039,0.0000,-6.839,86.322,0.00,0.00,307.5
10745,03/22/23 04:03:20 AM,-0.2039,0.0000,-6.112,83.966,0.00,0.33,307.5
10746,03/22/23 04:13:20 AM,-0.2039,0.0000,-6.075,82.856,0.00,0.00,307.5
10747,03/22/23 04:23:20 AM,-0.2039,0.0000,-5.563,81.630,0.33,1.34,307.5
10748,03/22/23 04:33:20 AM,-0.2039,0.0000,-5.622,81.761,1.00,1.67,346.8
10749,03/22/23 04:43:20 AM,-0.2039,0.0000,-5.246,80.726,0.67,1.67,345.4
10750,03/22/23 04:53:20 AM,-0.2039,0.0000,-5.402,81.813,1.00,1.67,351.0
10751,03/22/23 05:03:20 AM,-0.2039,0.0000,-5.241,81.485,0.33,1.00,342.6
10752,03/22/23 05:13:20 AM,-0.2039,0.0000,-6.201,84.285,0.33,1.00,292.0
10753,03/22/23 05:23:20 AM,-0.2039,0.0000,-5.155,81.770,1.00,2.00,294.8
10754,03/22/23 05:33:20 AM,-0.2039,0.0000,-4.571,79.301,1.34,2.00,289.2
10755,03/22/23 05:43:20 AM,-0.2039,0.0000,-5.120,81.535,1.34,2.34,303.2
10756,03/22/23 05:53:20 AM,-0.2039,0.0000,-4.826,81.097,1.67,2.67,296.2
10757,03/22/23 06:03:20 AM,-0.2039,0.0000,-5.858,82.911,0.67,1.67,251.3
10758,03/22/23 06:13:20 AM,-0.2039,0.0000,-6.120,84.541,1.34,2.00,301.8
10759,03/22/23 06:23:20 AM,-0.2039,0.0000,-6.480,84.804,2.34,3.67,311.7
10760,03/22/23 06:33:20 AM,-0.2039,0.0000,-5.504,82.309,2.67,3.67,310.3
10761,03/22/23 06:43:20 AM,-0.2039,0.0000,-6.469,84.184,2.67,3.67,311.7
10762,03/22/23 06:53:20 AM,-0.2039,0.0000,-6.265,85.374,2.34,3.01,293.4
10763,03/22/23 07:03:20 AM,-0.2039,0.0000,-5.997,83.760,2.34,3.34,292.0
10764,03/22/23 07:13:20 AM,-0.2039,0.0000,-4.249,77.926,2.00,3.34,296.2
10765,03/22/23 07:23:20 AM,-0.2039,0.0000,-4.295,76.474,1.34,2.00,322.9
10766,03/22/23 07:33:20 AM,-0.2039,0.0000,-3.651,74.994,1.67,2.00,292.0
10767,03/22/23 07:43:20 AM,-0.2039,0.0000,-4.643,76.472,2.00,2.34,304.7
10768,03/22/23 07:53:20 AM,-0.2039,0.0000,-5.571,80.998,2.00,2.34,320.1
10769,03/22/23 08:03:20 AM,-0.2039,0.0000,-5.523,81.888,2.67,3.34,297.6
10770,03/22/23 08:13:20 AM,-0.2039,0.0000,-5.740,80.989,1.34,2.67,231.6
10771,03/22/23 08:23:20 AM,-0.2039,0.0000,-3.292,71.756,0.33,1.67,198.0
10772,03/22/23 08:33:20 AM,-0.2039,0.0000,-4.533,75.120,2.00,2.67,317.3
10773,03/22/23 08:43:20 AM,-0.2039,0.0000,-4.560,75.480,1.34,2.34,308.9
10774,03/22/23 08:53:20 AM,-0.2039,0.0000,-4.834,77.221,2.34,2.67,313.1
10775,03/22/23 09:03:20 AM,-0.2039,0.0000,-3.847,74.662,2.00,3.01,290.6
10776,03/22/23 09:13:20 AM,-0.2039,0.0000,-3.201,71.888,1.67,2.34,299.0
10777,03/22/23 09:23:20 AM,-0.2039,0.0000,-3.324,72.898,2.34,3.01,303.2
10778,03/22/23 09:33:20 AM,-0.2039,0.0000,-2.836,71.090,2.00,2.34,285.0
10779,03/22/23 09:43:20 AM,-0.2039,0.0000,-2.608,70.932,2.34,2.67,272.4
10780,03/22/23 09:53:20 AM,-0.2039,0.0000,-1.812,67.602,2.00,2.67,290.6
10781,03/22/23 10:03:20 AM,-0.2039,0.0000,-0.804,64.157,1.34,3.34,263.9
10782,03/22/23 10:13:20 AM,-0.2039,0.0000,0.274,61.059,0.67,2.00,224.6
10783,03/22/23 10:23:20 AM,-0.2039,0.0000,3.172,50.608,0.00,0.67,110.9
10784,03/22/23 10:33:20 AM,-0.2039,0.0000,0.555,59.313,2.00,4.01,301.8
10785,03/22/23 10:43:20 AM,-0.2039,0.0000,-1.439,70.254,4.34,5.01,299.0
10786,03/22/23 10:53:20 AM,-0.2039,0.0000,-1.281,70.651,4.68,5.68,294.8
10787,03/22/23 11:03:20 AM,-0.2039,0.0000,-1.209,71.397,5.01,6.68,293.4
10788,03/22/23 11:13:20 AM,-0.2039,0.0000,-1.029,71.774,5.34,6.68,292.0
10789,03/22/23 11:23:20 AM,-0.2039,0.0000,-0.742,71.728,5.34,6.35,289.2
10790,03/22/23 11:33:20 AM,-0.2039,0.0000,-0.388,72.049,6.01,7.35,287.8
10791,03/22/23 11:43:20 AM,-0.2039,0.0000,0.040,71.386,6.01,7.01,287.8
10792,03/22/23 11:53:20 AM,-0.2039,0.0000,0.126,72.067,6.01,7.35,286.4
10793,03/22/23 12:03:20 PM,-0.2039,0.0000,0.180,72.969,6.35,8.02,282.2
10794,03/22/23 12:13:20 PM,-0.2039,0.0000,0.357,73.533,6.35,7.68,283.6
10795,03/22/23 12:23:20 PM,-0.2039,0.0000,0.735,73.225,6.68,7.68,286.4
10796,03/22/23 12:33:20 PM,-0.2039,0.0000,1.368,72.555,6.35,7.35,279.4
10797,03/22/23 12:43:20 PM,-0.2039,0.0000,1.904,71.917,6.01,7.01,278.0
10798,03/22/23 12:53:20 PM,-0.2039,0.0000,2.003,74.180,6.35,7.68,276.6
10799,03/22/23 01:03:20 PM,-0.2039,0.0000,2.148,74.017,6.68,7.68,276.6
10800,03/22/23 01:13:20 PM,-0.2039,0.0000,2.319,73.739,6.35,8.02,278.0
10801,03/22/23 01:23:20 PM,-0.2039,0.0000,2.507,73.874,6.35,7.35,275.2
10802,03/22/23 01:33:20 PM,-0.2039,0.0000,2.542,74.411,6.01,7.35,272.4
10803,03/22/23 01:43:20 PM,-0.2039,0.0000,2.700,73.668,6.68,7.68,271.0
10804,03/22/23 01:53:20 PM,-0.2039,0.0000,2.925,73.132,6.68,8.68,273.8
10805,03/22/23 02:03:20 PM,-0.2039,0.0000,3.011,72.668,6.68,8.02,271.0
10806,03/22/23 02:13:20 PM,-0.2039,0.0000,3.105,71.937,6.68,7.68,269.6
10807,03/22/23 02:23:20 PM,-0.2039,0.0000,3.035,71.305,7.01,8.02,268.1
10808,03/22/23 02:33:20 PM,-0.2039,0.0000,3.188,70.008,7.01,8.35,268.1
10809,03/22/23 02:43:20 PM,-0.2039,0.0000,3.365,69.279,6.68,8.35,268.1
10810,03/22/23 02:53:20 PM,-0.2039,0.0000,3.043,70.878,6.68,8.35,263.9
10811,03/22/23 03:03:20 PM,-0.2039,0.0000,3.400,69.018,7.01,8.35,265.3
10812,03/22/23 03:13:20 PM,-0.2039,0.0000,3.252,69.270,6.35,7.68,266.7
10813,03/22/23 03:23:20 PM,-0.2039,0.0000,3.333,67.369,6.35,7.68,265.3
10814,03/22/23 03:33:20 PM,-0.2039,0.0000,3.311,68.217,6.01,8.02,266.7
10815,03/22/23 03:43:20 PM,-0.2039,0.0000,3.333,68.269,5.34,6.35,271.0
10816,03/22/23 03:53:20 PM,-0.2039,0.0000,3.212,68.516,5.68,7.01,271.0
10817,03/22/23 04:03:20 PM,-0.2039,0.0000,3.461,68.392,5.68,7.35,266.7
10818,03/22/23 04:13:20 PM,-0.2039,0.0000,2.845,69.836,6.68,8.02,266.7
10819,03/22/23 04:23:20 PM,-0.2039,0.0000,3.006,68.843,6.01,7.35,271.0
10820,03/22/23 04:33:20 PM,-0.2039,0.0000,3.209,68.537,5.68,7.01,268.1
10821,03/22/23 04:43:20 PM,-0.2039,0.0000,2.636,70.172,7.01,8.35,275.2
10822,03/22/23 04:53:20 PM,-0.2039,0.0000,2.705,70.230,5.34,7.35,272.4
10823,03/22/23 05:03:20 PM,-0.2039,0.0000,2.571,70.639,4.34,6.01,265.3
10824,03/22/23 05:13:20 PM,-0.2039,0.0000,2.652,68.814,4.34,5.68,268.1
10825,03/22/23 05:23:20 PM,-0.2039,0.0000,2.646,68.437,4.01,5.01,275.2
10826,03/22/23 05:33:20 PM,-0.2039,0.0000,2.555,69.175,4.34,5.34,275.2
10827,03/22/23 05:43:20 PM,-0.2039,0.0000,2.016,71.815,3.67,5.01,279.4
10828,03/22/23 05:53:20 PM,-0.2039,0.0000,1.601,73.909,4.01,4.34,280.8
10829,03/22/23 06:03:20 PM,-0.2039,0.0000,1.303,76.512,3.34,4.68,276.6
10830,03/22/23 06:13:20 PM,-0.2039,0.0000,0.947,78.875,3.34,5.01,265.3
10831,03/22/23 06:23:20 PM,-0.2039,0.0000,0.713,79.692,4.34,5.34,248.5
10832,03/22/23 06:33:20 PM,-0.2039,0.0000,0.555,80.731,4.01,5.01,240.1
10833,03/22/23 06:43:20 PM,-0.2039,0.0000,0.059,83.171,3.34,4.34,219.0
10834,03/22/23 06:53:20 PM,-0.2039,0.0000,-0.174,83.783,1.67,3.67,249.9
10835,03/22/23 07:03:20 PM,-0.2039,0.0000,0.215,81.587,0.67,2.34,310.3
10836,03/22/23 07:13:20 PM,-0.2039,0.0000,-0.102,82.741,1.00,4.01,283.6
10837,03/22/23 07:23:20 PM,-0.2039,0.0000,-0.321,86.155,3.01,4.01,276.6
10838,03/22/23 07:33:20 PM,-0.2039,0.0000,-0.576,85.895,1.67,3.34,258.3
10839,03/22/23 07:43:20 PM,-0.2039,0.0000,-0.866,86.610,2.00,3.01,286.4
10840,03/22/23 07:53:20 PM,-0.2039,0.0000,-0.895,87.465,3.34,4.34,293.4
10841,03/22/23 08:03:20 PM,-0.2039,0.0000,-0.761,89.493,3.01,4.01,300.4
10842,03/22/23 08:13:20 PM,-0.2039,0.0000,-0.772,89.873,3.34,3.67,290.6
10843,03/22/23 08:23:20 PM,-0.2039,0.0000,-0.453,89.447,3.01,4.01,287.8
10844,03/22/23 08:33:20 PM,-0.2039,0.0000,-0.528,89.345,2.67,3.34,290.6
10845,03/22/23 08:43:20 PM,-0.2039,0.0000,-0.820,89.351,3.01,4.01,306.1
